WS/48,Stats/M
0.472972972972973,0.6186190775055245
0.0,0.0
0.2837837837837839,0.06778409730452672
0.6949152542372881,0.7275002658976275
0.923728813559322,1.0
1.0000000000000002,0.9892150897986225
0.44067796610169485,0.8614901419911076
0.5338983050847459,0.6805973364357127
0.7372881355932204,0.6014276873821878
0.7796610169491527,0.8049451732511206
0.5847457627118646,0.42551821207552853
0.06779661016949157,0.8139433095646513
0.22033898305084754,0.7788032193297072
0.0,0.0
0.2542372881355932,0.29939378569962294
0.898305084745763,0.3583360504293016
1.0,1.0000000000000002
0.6158192090395482,0.7929378711635755
0.8870056497175143,0.48254140153094904
0.062146892655367325,0.6306999338358221
0.3163841807909604,0.40805891045234577
0.576271186440678,0.8099596514230656
0.32768361581920913,0.7226565909620104
0.0,0.1236279195827088
0.12994350282485867,0.19916682659813278
0.5988700564971752,0.6702651078936703
0.5084745762711864,0.529470799974497
0.30508474576271183,0.43736726481539034
0.23728813559322037,0.600499078699867
0.2994350282485876,0.6343256667595012
0.13559322033898302,0.0
1.0,1.0
0.8359788359788358,0.851389221268664
0.2698412698412699,0.6963622376827447
0.8148148148148147,0.46417465524943546
0.21693121693121686,0.6535955433531502
0.3862433862433863,0.4221776086817419
0.306878306878307,0.8466338874859081
0.3862433862433863,0.5554676299629322
0.32804232804232814,0.7462907534760026
0.3121693121693121,0.45817845377441024
0.2486772486772486,0.328174585914097
0.0,0.2570150109867355
0.3386243386243386,0.016549381449125544
0.042328042328042215,0.0
0.08994708994708989,0.32852218091091867
0.06349206349206349,0.033452650275524576
1.0,0.9943568255037789
0.7987012987012989,0.7413233176052842
0.4155844155844155,0.6860196033614838
0.31818181818181834,0.19630724127660892
0.5194805194805197,0.4491593421024924
0.5454545454545456,0.5830041914214164
0.8376623376623378,0.5600540854357368
0.032467532467532534,0.5600540854357368
0.24025974025974017,0.2942134659768625
0.01948051948051943,0.6195923600994009
0.6753246753246753,1.0
0.14935064935064957,0.5321431486802246
0.0,0.0785934091056566
0.37662337662337686,0.37341895335279984
0.2012987012987013,0.5547797795714535
0.29220779220779236,0.1438773734366583
0.1298701298701299,0.0
1.0000000000000002,0.5669480606964035
0.813008130081301,0.5628179515168981
0.2764227642276422,0.5048925887482922
0.46341463414634143,1.0
0.8861788617886182,0.5179421960325574
0.853658536585366,0.2663997659668933
0.0,0.29163841321305517
0.1382113821138211,0.06456660801943404
0.14634146341463405,0.25209352036361965
0.3414634146341462,0.1770268500249368
0.31707317073170715,0.0
0.05691056910569081,0.0227320989175972
1.0000000000000002,1.0
0.73202614379085,0.19000938373849863
0.5032679738562091,0.6244360970752632
0.522875816993464,0.9387186828262495
0.6862745098039218,0.7690355348592144
0.5751633986928104,0.4447142863461293
0.1633986928104576,0.09295662683380135
0.0,0.28138683268372366
0.2549019607843137,0.6597836466041516
0.2026143790849675,0.0
0.5813953488372092,1.0
0.7441860465116277,0.619520709684644
0.8914728682170543,0.10038647939894663
0.5581395348837208,0.2688848098684158
0.6589147286821706,0.14931605663005465
0.6201550387596899,0.16421811734465086
0.4728682170542635,0.14628788196664377
0.0,0.0977082288557698
0.3565891472868217,0.3733788509003073
0.9999999999999998,0.3092900217667083
0.13178294573643412,0.0
1.0,1.0000000000000004
0.4925373134328359,0.8868744163128732
0.6417910447761195,0.7965854743263385
0.5373134328358211,0.3426970538674685
0.0820895522388061,0.9618750020743372
0.3880597014925373,0.6985200845665953
0.44776119402985093,0.6631939256174251
0.1119402985074629,0.10456144664829559
0.4029850746268657,0.28379107182300434
0.32089552238805985,0.0
0.8358208955223883,0.7403511023859863
0.0,0.9296899125128455
0.0,0.2739154689359893
1.0,1.0
0.7738095238095238,0.8744075829383888
0.45833333333333337,0.22730760550665785
0.6071428571428573,0.5214074812730232
0.4464285714285715,0.24151947214287794
0.4821428571428571,0.06336864790639529
0.41666666666666685,0.8015011582142804
0.47619047619047616,0.21873427232986709
0.5952380952380955,0.2184141144609506
0.0,0.5703543218235159
0.8571428571428573,0.0
0.32738095238095244,0.573475103095956
1.0,1.0
0.5192307692307689,0.4603881555095237
0.8397435897435894,0.6064977517226562
0.5384615384615383,0.657233621337916
0.6602564102564101,0.43141688365058184
0.8141025641025639,0.36042674977149614
0.4487179487179487,0.0
0.6538461538461537,0.2616337993585123
0.5064102564102564,0.31257961050321503
0.0,0.03536136367124221
0.628205128205128,0.07083628725172253
0.14743589743589736,0.07864476341019078
1.0000000000000002,0.8827473808868957
0.8451327433628322,0.9779888806420238
0.5575221238938055,0.7558837890812133
0.7477876106194692,1.0000000000000002
0.5575221238938055,0.200529658452119
0.38938053097345143,0.8134355365650559
0.5929203539823009,0.4988133342999481
0.2876106194690267,0.3860827804318909
0.19026548672566373,0.0
0.765486725663717,0.2905267494335526
0.0,0.7422443855790297
0.3451327433628319,0.09211925255967746
0.5884955752212391,0.6333576151398141
0.4601769911504426,0.6809150083631399
0.7212389380530975,0.4327925276639648
0.9999999999999998,1.0
0.6901408450704225,0.8630378062727351
0.8943661971830987,0.9734375256513386
0.014084507042253502,0.23280245025157065
0.035211267605633756,0.688015165836688
0.10563380281690149,0.296000501560127
0.11971830985915499,0.49770974927690137
0.13380281690140827,0.2642699959100612
0.3943661971830985,0.0
0.0,0.19937363097170535
0.3098591549295775,0.4477037936531727
0.12676056338028152,0.5255267560343864
